YEAR,ID1,ArtistName,SongTitle
,838,bobby boris pickett and the cryptkickers,monster mash
,839,bloodstone,natural high
,840,seals and crofts,diamond girl
,841,the doobie brothers,long train runnin
,842,george harrison,give me love give me peace on earth
,843,sly  the family stone,if you want me to stay
,844,jermaine jackson,daddys home
,845,gladys knight  the pips,neither one of us wants to be the first to say goodbye
,846,new york city,im doin fine now
,847,the spinners,could it be im falling in love
,848,elton john,daniel
,849,gladys knight  the pips,midnight train to georgia
,850,deep purple,smoke on the water
,851,dr hook  the medicine show,the cover of the rolling stone
,852,charlie rich,behind closed doors
,853,loggins and messina,your mama dont dance
,854,chicago,feelin stronger every day
,855,war,the cisco kid
,856,paul mccartney  wings,live and let die
,857,hurricane smith,oh babe what would you say
,858,johnnie taylor,i believe in you you believe in me
,859,the carpenters,sing
,860,the four tops,aint no woman like the one ive got
,861,eric weissberg  steve mandell,dueling banjos
,862,stevie wonder,higher ground
,863,al green,here i am come and take me
,864,bw stevenson,my maria
,865,curtis mayfield,superfly
,866,gilbert osullivan,get down
,867,edward bear,last song
,868,steely dan,reelin in the years
,869,focus,hocus pocus
,870,the carpenters,yesterday once more
,871,bette midler,boogie woogie bugle boy
,872,gilbert osullivan,clair
,873,steely dan,do it again
,874,paul simon,kodachrome
,875,timmy thomas,why cant we live together
,876,tower of power,so very hard to go
,877,bette midler,do you wanna dance
,878,johnny rivers,rockin pneumonia and the boogie woogie flu
,879,the allman brothers band,ramblin man
,880,the temptations,masterpiece
,881,helen reddy,peaceful
,882,the spinners,one of a kind love affair
,883,donna fargo,funny face
,884,ohio players,funky worm
,885,the rolling stones,angie
,886,blue ridge rangers,jambalaya on the bayou
,887,lobo,dont expect me to be your friend
,888,the stylistics,break up to make up
,889,jud strunk,daisy a day
,890,deodato,also sprach zarathustra 2001
,891,johnny nash,stir it up
,892,pink floyd,money
,893,war,gypsy man
,894,war,the world is a ghetto
,895,the pointer sisters,yes we can can
,896,edgar winter group,free ride
,897,david bowie,space oddity
,898,albert hammond,it never rains in southern california
,899,donny osmond,the twelfth of never
,900,the temptations,papa was a rollin stone
,901,barbra streisand,the way we were
,902,terry jacks,seasons in the sun
,903,love unlimited orchestra,loves theme
,904,redbone,come and get your love
,905,the jackson 5,dancing machine
,906,grand funk railroad,the locomotion
,907,mfsb,tsop the sound of philadelphia
,908,ray stevens,the streak
,909,elton john,bennie and the jets
,910,mac davis,one hell of a woman
,911,aretha franklin,until you come back to me thats what im gonna do
,912,kool  the gang,jungle boogie
,913,maria muldaur,midnight at the oasis
,914,the stylistics,you make me feel brand new
,915,al wilson,show and tell
,916,jim stafford,spiders and snakes
,917,david essex,rock on
,918,john denver,sunshine on my shoulders
,919,blue magic,sideshow
,920,blue swede,hooked on a feeling
,921,bo donaldson and the heywoods,billy dont be a hero
,922,paul mccartney and wings,band on the run
,923,charlie rich,the most beautiful girl
,924,jim croce,time in a bottle
,925,john denver,annies song
,926,olivia newtonjohn,let me be there
,927,gordon lightfoot,sundown
,928,paul anka,youre having my baby
,929,andy kim,rock me gently
,930,eddie kendricks,boogie down
,931,ringo starr,youre sixteen
,932,olivia newtonjohn,if you love me let me know
,933,cher,dark lady
,934,gladys knight  the pips,best thing that ever happened to me
,935,roberta flack,feel like makin love
,936,the main ingredient,just dont want to be lonely
,937,billy preston,nothing from nothing
,938,george mccrae,rock your baby
,939,the carpenters,top of the world
,940,steve miller band,the joker
,941,gladys knight  the pips,ive got to use my imagination
,942,three dog night,the show must go on
,943,the hues corporation,rock the boat
,944,brownsville station,smokin in the boys room
,945,stevie wonder,living for the city
,946,paper lace,the night chicago died
,947,dionne warwick  the spinners,then came you
,948,marvin hamlisch,the entertainer
,949,abba,waterloo
,950,the hollies,the air that i breathe
,951,steely dan,rikki dont lose that number
,952,carly simon  james taylor,mockingbird
,953,joni mitchell,help me
,954,anne murray,you wont see me
,955,barry white,never never gonna give you up
,956,rufus  chaka khan,tell me something good
,957,helen reddy,you and me against the world
,958,the righteous brothers,rock and roll heaven
,959,kool  the gang,hollywood swinging
,960,william devaughn,be thankful for what you got
,961,johnny bristol,hang on in there baby
,962,mocedades,eres tu
,963,bachmanturner overdrive,takin care of business
,964,golden earring,radar love
,965,dave loggins,please come to boston
,966,wet willie,keep on smilin
,967,bobby womack,lookin for a love
,968,the ojays,put your hands together
,969,gladys knight  the pips,on and on
,970,cat stevens,oh very young
,971,helen reddy,leave me alone ruby red dress
,972,elton john,goodbye yellow brick road
,973,chicago,ive been searchin so long
,974,ringo starr,oh my my
,975,the ojays,for the love of money
,976,eric clapton,i shot the sheriff
,977,paul mccartney and wings,jet
,978,elton john,dont let the sun go down on me
,979,mike oldfield,tubular bells
,980,anne murray,a love song
,981,donny and marie osmond,im leaving it up to you
,982,todd rundgren,hello its me
,983,tom t hall,i love
,984,the guess who featuring wolfman jack,clap for the wolfman
,985,jim croce,ill have to say i love you in a song
,986,sister janet mead,the lords prayer
,987,lamont dozier,trying to hold on to my woman
,988,stevie wonder,dont you worry bout a thing
,989,charlie rich,a very special love song
,990,jim stafford,my girl bill
,991,paul mccartney and wings,helen wheels
,992,diana ross  marvin gaye,my mistake was to love you
,993,jim stafford,wildwood weed
,994,the first class,beach baby
,995,war,me and baby brother
,996,the stylistics,rockin roll baby
,997,olivia newtonjohn,i honestly love you
,998,chicago,call on me
,999,fancy,wild thing
,1000,the spinners,mighty love
,1001,captain  tennille,love will keep us together
,1002,glen campbell,rhinestone cowboy
,1003,elton john,philadelphia freedom
,1004,freddy fender,before the next teardrop falls
,1005,frankie valli,my eyes adored you
,1006,earth wind  fire,shining star
,1007,david bowie,fame
,1008,neil sedaka,laughter in the rain
,1009,eagles,one of these nights
,1010,john denver,thank god im a country boy
,1011,bee gees,jive talkin
,1012,eagles,best of my love
,1013,minnie riperton,lovin you
,1014,carl douglas,kung fu fighting
,1015,the doobie brothers,black water
,1016,sweet,the ballroom blitz
,1017,bj thomas,hey wont you play another somebody done somebody wrong song
,1018,tony orlando and dawn,he dont love you like i love you
,1019,janis ian,at seventeen
,1020,average white band,pick up the pieces
,1021,van mccoy  the soul city symphony,the hustle
,1022,labelle,lady marmalade
,1023,war,why cant we be friends
,1024,major harris,love wont let me wait
,1025,stevie wonder,boogie on reggae woman
,1026,freddy fender,wasted days and wasted nights
,1027,the isley brothers,fight the power
,1028,helen reddy,angie baby
,1029,ozark mountain daredevils,jackie blue
,1030,ohio players,fire
,1031,pilot,magic
,1032,the carpenters,please mr postman
,1033,america,sister golden hair
,1034,elton john,lucy in the sky with diamonds
,1035,barry manilow,mandy
,1036,olivia newtonjohn,have you never been mellow
,1037,barry manilow,could it be magic
,1038,harry chapin,cats in the cradle
,1039,michael martin murphey,wildfire
,1040,jessi colter,im not lisa
,1041,wings,listen to what the man said
,1042,10cc,im not in love
,1043,billy swan,i can help
,1044,hamilton joe frank  reynolds,fallin in love
,1045,morris albert,feelings
,1046,sammy johns,chevy van
,1047,linda ronstadt,when will i be loved
,1048,barry white,youre the first the last my everything
,1049,olivia newtonjohn,please mr please
,1050,linda ronstadt,youre no good
,1051,bazuka,dynomite
,1052,the blackbyrds,walking in rhythm
,1053,gladys knight  the pips,the way we weretry to remember
,1054,melissa manchester,midnight blue
,1055,sugarloaf,dont call us well call you
,1056,phoebe snow,poetry man
,1057,ace,how long
,1058,bt express,express
,1059,earth wind  fire,thats the way of the world
,1060,styx,lady
,1061,grand funk,bad time
,1062,alice cooper,only women bleed
,1063,carol douglas,doctors orders
,1064,kc and the sunshine band,get down tonight
,1065,joe cocker,you are so beautiful
,1066,paul anka  odia coates,one man womanone woman man
,1067,bad company,feel like makin love
,1068,james taylor,how sweet it is to be loved by you
,1069,orleans,dance with me
,1070,average white band,cut the cake
,1071,gloria gaynor,never can say goodbye
,1072,paul anka,i dont like to sleep alone
,1073,donny  marie osmond,morning side of the mountain
,1074,grand funk railroad,some kind of wonderful
,1075,the three degrees,when will i see you again
,1076,joe simon,get down get down get on the floor
,1077,john denver,im sorry
,1078,queen,killer queen
,1079,eddie kendricks,shoeshine boy
,1080,bt express,do it til youre satisfied
,1081,electric light orchestra,cant get it out of my head
,1082,al green,shalala make me happy
,1083,america,lonely people
,1084,rufus,you got the love
,1085,mike post,the rockford files
,1086,tavares,it only takes a minute
,1087,ringo starr,no no song
,1088,paul mccartney  wings,juniors farm
,1089,jethro tull,bungle in the jungle
,1090,leo sayer,long tall glasses
,1091,elton john,someone saved my life tonight
,1092,ray stevens,misty
,1093,neil sedaka  elton john,bad blood
,1094,the carpenters,only yesterday
,1095,dwight twilley band,im on fire
,1096,ringo starr,only you and you alone
,1097,amazing rhythm aces,third rate romance
,1098,bachmanturner overdrive,you aint seen nothing yet
,1099,frankie valli,swearin to god
,1100,discotex and the sexolettes,get dancin
,1101,wings,silly love songs
,1102,elton john  kiki dee,dont go breaking my heart
,1103,johnnie taylor,disco lady
,1104,the four seasons,december 1963 oh what a night
,1105,wild cherry,play that funky music
,1106,the manhattans,kiss and say goodbye
,1107,the miracles,love machine
,1108,paul simon,50 ways to leave your lover
,1109,gary wright,love is alive
,1110,walter murphy  the big apple band,a fifth of beethoven
,1111,hall  oates,sara smile
,1112,starland vocal band,afternoon delight
,1113,barry manilow,i write the songs
,1114,silver convention,fly robin fly
,1115,diana ross,love hangover
,1116,seals and crofts,get closer
,1117,andrea true connection,more more more
,1118,queen,bohemian rhapsody
,1119,dorothy moore,misty blue
,1120,the sylvers,boogie fever
,1121,england dan  john ford coley,id really love to see you tonight
,1122,hot chocolate,you sexy thing
,1123,nazareth,love hurts
,1124,silver convention,get up and boogie
,1125,eagles,take it to the limit
,1126,kc and the sunshine band,shake shake shake shake your booty
,1127,commodores,sweet love
,1128,maxine nightingale,right back where we started from
,1129,rhythm heritage,theme from swat
,1130,ohio players,love rollercoaster
,1131,bee gees,you should be dancing
,1132,lou rawls,youll never find another love like mine
,1133,david bowie,golden years
,1134,starbuck,moonlight feels right
,1135,dr hook,only sixteen
,1136,the bellamy brothers,let your love flow
,1137,gary wright,dream weaver
,1138,vicki sue robinson,turn the beat around
,1139,captain  tennille,lonely night angel face
,1140,eric carmen,all by myself
,1141,donna summer,love to love you baby
,1142,donny  marie osmond,deep purple
,1143,diana ross,theme from mahogany do you know where youre going to
,1144,rufus,sweet thing
,1145,kc and the sunshine band,thats the way i like it
,1146,dr hook,a little bit more
,1147,henry gross,shannon
,1148,chicago,if you leave me now
,1149,boz scaggs,lowdown
,1150,peter frampton,show me the way live
,1151,aerosmith,dream on
,1152,the ojays,i love music
,1153,fleetwood mac,say you love me
,1154,paul anka,times of your life
,1155,cliff richard,devil woman
,1156,elvin bishop,fooled around and fell in love
